flight_id,flight_number,date,month,day_of_week,is_weekend,airline,aircraft_type,origin,destination,distance_km,scheduled_dep_hour,flight_duration_min,seat_capacity,passengers_boarded,load_factor_pct,weather_origin,weather_dest,origin_congestion,dest_congestion,atc_delay_min,late_aircraft_min,tech_issue_delay_min,dep_delay_min,arr_delay_min
FL1257,SG281,2023-11-24,11,Friday,0,SpiceJet,B737,AMD,CCU,649,11,68,162,128.0,79.4,1.0,4.0,4,5,0.0,0.0,0.0,10.8,32.5
FL1191,AI486,2023-01-25,1,Wednesday,0,Air India,B777,IXB,HYD,475,8,54,342,302.0,88.5,3.0,3.0,2,6,3.6,0.0,0.0,9.8,52.5
FL1390,SG205,2023-04-21,4,Friday,0,SpiceJet,A321,PNQ,IXC,706,11,85,220,169.0,77.1,3.0,1.0,4,2,0.0,0.0,0.0,6.4,12.3
FL1491,UK938,2023-01-16,1,Monday,0,Vistara,A320,LKO,PAT,333,11,57,180,139.0,77.4,7.0,7.0,3,2,3.1,0.0,0.0,24.9,40.0
FL0063,SG512,2023-12-26,12,Tuesday,0,SpiceJet,B777,HYD,JAI,1338,13,136,342,190.0,55.7,1.0,6.0,6,4,0.1,22.0,0.0,17.7,47.6
FL1235,UK447,2023-08-10,8,Thursday,0,Vistara,,DEL,SXR,670,7,81,70,63.0,90.0,5.0,5.0,9,2,15.5,0.0,0.0,34.6,49.5
FL0251,I5261,2023-12-04,12,Monday,0,AirAsia India,A321,BLR,IXB,1410,21,118,220,,84.5,3.0,3.0,7,2,2.9,2.4,0.0,5.7,20.1
FL0463,UK162,2023-03-17,3,Friday,0,Vistara,A320,PNQ,JAI,1321,13,133,180,138.0,77.1,2.0,,4,4,0.0,0.0,0.0,2.6,28.1
FL0041,I5734,2023-11-16,11,Thursday,0,AirAsia India,B737,HYD,VTZ,300,16,53,162,113.0,69.9,6.0,2.0,6,2,6.5,46.3,0.0,79.3,50.0
FL1172,SG813,2023-11-09,11,Thursday,0,SpiceJet,A320,DEL,BOM,1148,17,110,180,148.0,82.5,5.0,1.0,9,9,13.4,0.0,0.0,23.3,47.9
FL0076,6E256,2023-10-31,10,Tuesday,0,IndiGo,A320,BLR,CCU,1670,7,150,180,148.0,82.6,6.0,3.0,7,5,14.6,,0.0,25.5,50.3
FL1103,SG690,2023-07-03,7,Monday,0,SpiceJet,B737,ATQ,PNQ,1762,7,168,162,127.0,78.6,5.0,6.0,2,4,11.2,40.2,4.9,70.1,69.9
FL1196,6E210,2023-06-26,6,Monday,0,IndiGo,A321,DEL,ATQ,380,21,46,220,170.0,77.3,6.0,8.0,9,2,0.0,,0.0,13.2,51.4
FL0257,UK614,2023-04-09,4,Sunday,1,Vistara,B737,IXB,CCU,140,13,30,162,145.0,89.9,1.0,2.0,2,5,0.0,0.0,0.0,2.8,14.0
FL0866,UK451,2023-02-25,2,Saturday,1,Vistara,A320,BLR,IXB,1934,20,154,180,,75.9,1.0,2.0,7,2,5.9,0.0,0.0,21.6,37.7
FL1369,6E239,2023-11-06,11,Monday,0,IndiGo,A320,DEL,IXC,250,13,48,180,159.0,88.7,,1.0,9,2,1.6,0.0,0.0,5.8,15.5
FL1367,UK749,2023-03-05,3,Sunday,1,Vistara,,BLR,JAI,1132,10,111,180,,84.2,5.0,2.0,7,4,1.7,0.0,0.0,15.9,15.0
FL1270,6E971,2023-03-19,3,Sunday,1,IndiGo,A320,JAI,CCU,1601,7,140,180,166.0,92.7,,4.0,4,5,0.0,0.0,0.0,6.5,36.5
FL1119,SG872,2023-10-26,10,Thursday,0,SpiceJet,ATR72,GOI,GAU,650,17,74,70,49.0,70.7,2.0,1.0,3,2,10.4,16.5,0.0,28.6,42.6
FL1153,UK949,2023-01-29,1,Sunday,1,Vistara,A320,CCU,DEL,1305,6,121,180,134.0,74.9,1.0,2.0,5,9,6.7,0.0,0.0,11.1,23.4
FL1133,SG863,2023-10-29,10,Sunday,1,SpiceJet,B787,IXB,DEL,1228,21,120,296,,,4.0,1.0,2,9,6.3,11.4,0.0,27.7,54.1
FL0769,G8696,2023-06-11,6,Sunday,1,GoFirst,ATR72,ATQ,MAA,1723,11,150,70,52.0,74.7,9.0,6.0,2,6,5.6,0.0,11.2,63.6,59.3
FL0414,AI235,2023-03-01,3,Wednesday,0,Air India,B737,BLR,MAA,340,22,46,162,,68.0,1.0,9.0,7,6,0.7,14.5,0.0,18.4,81.3
FL0409,AI596,2023-09-28,9,Thursday,0,Air India,A320,GOI,LKO,1420,12,124,180,133.0,74.3,3.0,,3,3,4.9,0.0,0.0,4.9,54.7
FL0254,UK836,2023-09-24,9,Sunday,1,Vistara,A320,VTZ,BLR,434,13,63,180,142.0,79.4,9.0,9.0,2,7,,35.3,0.0,71.3,97.3
FL0135,6E930,2023-01-15,1,Sunday,1,IndiGo,ATR72,BOM,LKO,1100,8,110,70,55.0,79.8,2.0,2.0,9,3,26.5,0.0,0.0,27.1,30.7
FL1130,6E706,2023-01-23,1,Monday,0,IndiGo,A319,CCU,DEL,1305,14,124,144,113.0,78.6,4.0,6.0,5,9,,0.0,0.0,4.2,33.4
FL0146,UK453,2023-08-19,8,Saturday,1,Vistara,B737,IXC,GOI,1687,16,143,162,125.0,77.4,3.0,5.0,2,3,0.0,0.0,0.0,0.0,13.3
FL1278,UK166,2023-01-07,1,Saturday,1,Vistara,A320,PAT,GAU,958,15,87,180,180.0,100.0,9.0,8.0,2,2,,,0.0,49.7,64.4
FL1016,AI445,2023-09-30,9,Saturday,1,Air India,A321,IXB,BLR,1709,21,153,220,151.0,69.0,3.0,2.0,2,7,5.9,11.0,0.0,14.9,57.5
FL0206,AI824,2023-04-23,4,Sunday,1,Air India,A321,JAI,BLR,1333,20,127,220,,,1.0,5.0,4,7,12.7,0.0,6.5,21.0,73.9
FL0779,G8437,2023-04-22,4,Saturday,1,GoFirst,B737,IXB,MAA,1173,9,118,162,122.0,75.6,1.0,8.0,2,6,0.0,0.0,0.0,9.3,75.7
FL0566,SG340,2023-07-06,7,Thursday,0,SpiceJet,ATR72,SXR,PNQ,1427,5,148,70,62.0,89.7,3.0,5.0,2,4,0.0,0.0,0.0,9.2,42.3
FL1363,I5773,2023-06-22,6,Thursday,0,AirAsia India,B777,AMD,DEL,890,13,92,342,212.0,62.2,6.0,10.0,4,9,2.7,0.0,0.0,19.2,60.6
FL1216,UK252,2023-08-12,8,Saturday,1,Vistara,A319,VTZ,IXB,687,7,75,144,124.0,86.7,4.0,4.0,2,2,9.3,0.0,0.0,12.1,26.3
FL1141,UK672,2023-11-12,11,Sunday,1,Vistara,B777,HYD,PNQ,1232,20,111,342,325.0,95.1,5.0,5.0,6,4,12.5,0.0,0.0,14.7,19.3
FL0670,G8894,2023-08-15,8,Tuesday,0,GoFirst,B737,PAT,VTZ,1290,14,124,162,,83.3,10.0,9.0,2,2,0.6,0.0,0.0,36.4,68.5
FL0181,AI967,2023-12-25,12,Monday,0,Air India,B737,IXB,SXR,735,14,87,162,156.0,96.5,9.0,7.0,2,2,1.5,5.3,0.0,52.9,72.6
FL1184,SG838,2023-01-17,1,Tuesday,0,SpiceJet,A320,IXC,SXR,1040,20,98,180,133.0,74.0,5.0,,2,2,10.6,0.0,3.0,33.8,62.3
FL0637,UK335,2023-01-19,1,Thursday,0,Vistara,B777,CCU,PAT,1532,12,139,342,237.0,69.5,2.0,5.0,5,2,3.9,0.0,0.0,10.1,19.2
FL0665,AI630,2023-08-01,8,Tuesday,0,Air India,A319,PAT,LKO,1671,21,160,144,110.0,76.8,,,2,3,6.1,0.0,0.0,0.0,54.6
FL1227,6E221,2023-01-19,1,Thursday,0,IndiGo,A320,GAU,BLR,1909,10,186,180,149.0,82.9,4.0,2.0,2,7,1.1,2.0,0.0,14.8,26.2
FL0362,I5375,2023-04-24,4,Monday,0,AirAsia India,,IXB,SXR,647,16,73,180,147.0,81.8,,2.0,2,2,0.4,0.0,0.0,3.3,23.6
FL1038,6E533,2023-08-17,8,Thursday,0,IndiGo,A319,IXB,PAT,1950,7,174,144,106.0,74.2,7.0,9.0,2,2,0.6,0.0,0.0,36.2,75.4
FL0295,SG138,2023-06-12,6,Monday,0,SpiceJet,ATR72,IXB,PNQ,1395,11,140,70,56.0,81.3,,7.0,2,4,1.4,0.0,0.0,13.2,61.5
FL0741,G8494,2023-11-07,11,Tuesday,0,GoFirst,B737,COK,GAU,498,19,61,162,109.0,,2.0,2.0,4,2,6.4,,0.0,6.6,36.9
FL1036,6E223,2023-09-24,9,Sunday,1,IndiGo,B787,PAT,MAA,783,12,89,296,,81.0,8.0,10.0,2,6,2.5,43.0,0.0,73.8,93.1
FL1139,I5526,2023-04-21,4,Friday,0,AirAsia India,A321,BHO,ATQ,1711,21,158,220,156.0,71.1,1.0,4.0,2,2,0.0,0.0,0.0,16.5,26.4
FL0205,6E163,2023-07-06,7,Thursday,0,IndiGo,A320,IXB,COK,958,8,89,180,165.0,92.1,3.0,,2,4,0.0,0.0,0.0,2.0,26.5
FL0687,UK969,2023-06-05,6,Monday,0,Vistara,ATR72,DEL,COK,1900,19,163,70,53.0,77.0,7.0,7.0,9,4,23.6,0.0,0.0,45.6,79.4
FL1342,6E165,2023-12-22,12,Friday,0,IndiGo,B737,ATQ,BHO,911,22,85,162,115.0,71.3,2.0,2.0,2,2,0.5,0.0,0.0,5.8,41.1
FL0361,6E186,2023-10-07,10,Saturday,1,IndiGo,A320,PAT,DEL,1000,8,93,180,162.0,90.4,5.0,1.0,2,9,,13.1,0.0,39.6,68.6
FL1111,AI926,2023-11-28,11,Tuesday,0,Air India,B737,CCU,COK,1995,13,192,162,132.0,82.0,5.0,4.0,5,4,3.6,0.0,0.0,1.3,22.0
FL0417,SG995,2023-04-13,4,Thursday,0,SpiceJet,A320,LKO,GOI,580,21,82,180,142.0,78.9,1.0,1.0,3,3,0.0,0.0,0.0,6.0,38.1
FL1090,AI821,2023-11-18,11,Saturday,1,Air India,A319,CCU,COK,1104,8,110,144,82.0,57.4,2.0,3.0,5,4,2.6,0.0,0.0,18.5,29.6
FL0337,6E770,2023-08-21,8,Monday,0,IndiGo,B737,PNQ,BHO,1466,19,135,162,142.0,87.7,8.0,5.0,4,2,7.3,0.0,0.0,30.8,54.9
FL0875,UK757,2023-09-14,9,Thursday,0,Vistara,B777,CCU,PNQ,1483,17,134,342,269.0,78.7,5.0,6.0,5,4,0.1,0.0,0.0,17.5,61.1
FL1445,AI175,2023-01-25,1,Wednesday,0,Air India,A320,BHO,LKO,410,16,64,180,155.0,86.1,3.0,7.0,2,3,1.6,0.0,0.0,8.5,70.5
FL1440,I5866,2023-05-29,5,Monday,0,AirAsia India,A319,IXB,BHO,1379,20,126,144,138.0,96.2,2.0,,2,2,2.4,,0.0,4.4,20.6
FL0705,AI455,2023-07-31,7,Monday,0,Air India,B737,BHO,GAU,1610,18,149,162,128.0,79.0,6.0,10.0,2,2,12.8,0.0,0.0,30.0,108.4
FL0616,6E954,2023-06-14,6,Wednesday,0,IndiGo,A321,BHO,GAU,591,21,67,220,174.0,79.5,8.0,1.0,2,2,6.9,40.0,0.0,81.7,64.9
FL0084,6E458,2023-08-25,8,Friday,0,IndiGo,ATR72,BLR,SXR,339,21,62,70,58.0,83.5,7.0,2.0,7,2,4.5,0.0,4.5,30.1,46.1
FL1404,UK546,2023-07-20,7,Thursday,0,Vistara,A321,LKO,PAT,1218,17,132,220,,76.5,7.0,6.0,3,2,8.1,0.0,0.0,26.3,43.1
FL0801,SG829,2023-12-01,12,Friday,0,SpiceJet,A320,MAA,COK,660,10,84,180,154.0,85.6,5.0,1.0,6,4,0.0,,0.0,11.1,36.8
FL0886,AI383,2023-01-14,1,Saturday,1,Air India,ATR72,GOI,ATQ,1652,10,148,70,67.0,96.7,5.0,3.0,3,2,0.8,0.0,0.0,13.9,44.1
FL0459,SG761,2023-03-10,3,Friday,0,SpiceJet,A319,AMD,BLR,344,21,44,144,99.0,69.3,4.0,2.0,4,7,2.0,0.0,0.0,0.0,70.6
FL1288,6E482,2023-07-07,7,Friday,0,IndiGo,ATR72,ATQ,PAT,1151,12,117,70,64.0,91.8,6.0,8.0,2,2,9.9,0.0,0.0,24.3,73.3
FL0242,6E461,2023-09-09,9,Saturday,1,IndiGo,A319,CCU,ATQ,1019,20,99,144,129.0,89.9,3.0,5.0,5,2,15.8,0.0,0.0,22.0,31.6
FL0585,UK248,2023-02-26,2,Sunday,1,Vistara,A320,BHO,DEL,780,21,82,180,,97.2,2.0,3.0,2,9,3.5,0.0,2.9,8.3,73.8
FL0065,SG393,2023-02-23,2,Thursday,0,SpiceJet,A321,IXB,GOI,1131,19,118,220,193.0,87.8,1.0,4.0,2,3,12.5,0.0,2.1,20.3,59.0
FL0552,UK840,2023-02-06,2,Monday,0,Vistara,B737,MAA,BLR,340,16,51,162,132.0,81.5,4.0,1.0,6,7,7.3,0.0,0.0,12.4,22.5
FL1183,6E380,2023-12-13,12,Wednesday,0,IndiGo,A320,BOM,LKO,1100,9,121,180,167.0,93.3,1.0,3.0,9,3,0.0,0.0,0.0,10.5,23.2
FL1085,6E185,2023-04-07,4,Friday,0,IndiGo,ATR72,PNQ,MAA,1314,21,131,70,57.0,81.8,1.0,3.0,4,6,8.9,0.0,0.0,13.5,28.5
FL0811,G8980,2023-11-26,11,Sunday,1,GoFirst,A320,GAU,BLR,899,16,95,180,140.0,77.9,1.0,1.0,2,7,3.4,0.0,0.0,9.6,75.6
FL1376,SG627,2023-01-29,1,Sunday,1,SpiceJet,ATR72,PAT,COK,924,13,107,70,55.0,79.9,4.0,6.0,2,4,4.1,0.0,0.0,6.7,37.0
FL0937,AI443,2023-10-09,10,Monday,0,Air India,A320,IXB,COK,1913,20,192,180,144.0,80.2,1.0,1.0,2,4,3.1,0.0,0.0,12.1,28.3
FL0263,G8350,2023-03-01,3,Wednesday,0,GoFirst,B737,ATQ,IXB,893,20,91,162,105.0,65.3,4.0,2.0,2,2,0.5,0.0,0.0,0.0,25.7
FL1126,AI725,2023-12-26,12,Tuesday,0,Air India,CRJ-900,LKO,DEL,510,11,69,90,81.0,91.0,2.0,6.0,3,9,0.0,,0.0,15.7,66.5
FL1478,AI581,2023-10-28,10,Saturday,1,Air India,ATR72,HYD,GOI,1230,10,135,70,53.0,76.9,4.0,3.0,6,3,8.0,20.0,0.0,34.9,53.4
FL0987,AI359,2023-08-13,8,Sunday,1,Air India,ATR72,BOM,GAU,1514,5,145,70,58.0,84.0,8.0,8.0,9,2,9.5,18.3,0.0,59.3,73.9
FL0207,6E389,2023-01-02,1,Monday,0,IndiGo,A320,SXR,GAU,1548,15,144,180,125.0,69.6,4.0,8.0,2,2,0.0,,0.0,12.2,42.8
FL1233,G8814,2023-04-23,4,Sunday,1,GoFirst,A320,JAI,BLR,941,12,91,180,155.0,86.6,,3.0,4,7,0.0,0.0,0.0,1.9,30.6
FL1398,SG799,2023-08-27,8,Sunday,1,SpiceJet,A321,LKO,JAI,923,21,85,220,207.0,94.5,9.0,5.0,3,4,4.8,31.5,0.0,75.5,81.9
FL0217,UK903,2023-06-21,6,Wednesday,0,Vistara,ATR72,IXC,PNQ,1393,7,123,70,53.0,76.4,5.0,4.0,2,4,4.5,29.9,0.0,42.3,45.0
FL0974,6E266,2023-03-03,3,Friday,0,IndiGo,A319,LKO,GAU,1801,20,143,144,130.0,90.9,2.0,6.0,3,2,12.3,0.0,0.0,18.2,52.2
FL0599,SG109,2023-05-26,5,Friday,0,SpiceJet,ATR72,SXR,ATQ,1449,19,145,70,70.0,100.0,2.0,3.0,2,2,12.6,0.0,0.0,18.6,36.3
FL0580,SG816,2023-04-09,4,Sunday,1,SpiceJet,A320,GOI,ATQ,1948,22,165,180,161.0,89.8,1.0,2.0,3,2,0.0,12.6,0.0,22.5,47.1
FL0600,AI140,2023-08-27,8,Sunday,1,Air India,B737,IXC,PNQ,1615,17,151,162,119.0,73.7,7.0,7.0,2,4,,0.0,0.0,31.3,71.0
FL1155,G8491,2023-10-24,10,Tuesday,0,GoFirst,A320,BHO,CCU,1149,10,107,180,165.0,91.9,2.0,2.0,2,5,3.0,,0.0,47.8,56.5
FL1170,I5449,2023-05-17,5,Wednesday,0,AirAsia India,A321,AMD,ATQ,859,9,97,220,200.0,91.1,5.0,2.0,4,2,,,0.0,44.9,36.6
FL0869,6E686,2023-11-15,11,Wednesday,0,IndiGo,A321,AMD,BOM,530,16,69,220,164.0,74.6,3.0,2.0,4,9,5.6,0.0,0.0,13.3,18.7
FL0010,I5723,2023-08-03,8,Thursday,0,AirAsia India,A320,COK,GOI,1737,22,141,180,164.0,91.4,7.0,1.0,4,3,8.6,0.0,0.0,30.1,49.9
FL1115,AI207,2023-04-25,4,Tuesday,0,Air India,A319,VTZ,HYD,300,12,59,144,125.0,87.3,5.0,4.0,2,6,0.0,0.0,12.3,28.9,34.6
FL0360,AI711,2023-06-23,6,Friday,0,Air India,B737,BHO,HYD,353,8,50,162,147.0,91.3,2.0,5.0,2,6,6.7,37.6,0.0,54.9,76.3
FL1209,AI699,2023-12-08,12,Friday,0,Air India,A320,GAU,HYD,591,19,61,180,133.0,74.4,4.0,3.0,2,6,6.6,11.5,0.0,20.0,39.9
FL0963,SG481,2023-02-05,2,Sunday,1,SpiceJet,,PAT,MAA,1766,20,175,220,,88.1,3.0,2.0,2,6,4.5,0.0,0.0,18.3,49.9
FL0819,6E441,2023-05-06,5,Saturday,1,IndiGo,A321,SXR,IXB,963,6,100,220,171.0,,1.0,5.0,2,2,4.6,0.0,0.0,9.0,9.8
FL0812,SG159,2023-09-30,9,Saturday,1,SpiceJet,A319,SXR,BHO,1374,13,146,144,114.0,79.2,3.0,6.0,2,2,0.0,39.5,0.0,42.9,81.2
FL1076,SG591,2023-06-28,6,Wednesday,0,SpiceJet,B737,DEL,HYD,1253,6,127,162,141.0,87.6,4.0,8.0,9,6,6.8,0.0,0.0,7.8,66.0
FL0558,I5206,2023-12-21,12,Thursday,0,AirAsia India,B737,MAA,BOM,1340,22,133,162,140.0,87.0,9.0,,6,9,0.0,0.0,0.0,34.6,86.2
FL1206,SG577,2023-06-26,6,Monday,0,SpiceJet,A319,PNQ,DEL,1200,22,105,144,104.0,72.9,5.0,4.0,4,9,1.0,0.0,0.0,15.7,35.8
FL0745,6E965,2023-05-13,5,Saturday,1,IndiGo,A320,IXC,LKO,945,14,99,180,163.0,90.7,3.0,2.0,2,3,1.6,,0.0,4.2,15.6
FL0821,AI985,2023-02-12,2,Sunday,1,Air India,B737,BOM,CCU,1880,22,160,162,116.0,71.8,4.0,1.0,9,5,0.0,0.0,0.0,6.2,40.9
FL0014,G8651,2023-12-26,12,Tuesday,0,GoFirst,A320,IXC,MAA,842,12,99,180,143.0,80.0,1.0,1.0,2,6,0.0,29.6,0.0,41.9,32.8
FL0297,6E443,2023-06-18,6,Sunday,1,IndiGo,B737,BOM,DEL,1148,16,118,162,112.0,69.5,8.0,6.0,9,9,0.7,0.0,0.0,34.6,75.4
FL0820,6E788,2023-08-23,8,Wednesday,0,IndiGo,A320,IXB,DEL,659,12,78,180,155.0,86.7,10.0,6.0,2,9,0.0,15.3,0.0,55.3,49.6
FL0240,I5284,2023-09-16,9,Saturday,1,AirAsia India,ATR72,BLR,IXC,461,7,57,70,59.0,,8.0,6.0,7,2,19.5,0.0,0.0,47.8,57.0
FL0776,UK363,2023-08-10,8,Thursday,0,Vistara,A321,GOI,PNQ,1326,7,115,220,197.0,89.6,1.0,5.0,3,4,3.8,0.0,0.0,0.0,40.3
FL0050,UK674,2023-11-12,11,Sunday,1,Vistara,A321,AMD,CCU,1818,19,173,220,189.0,86.1,1.0,4.0,4,5,7.0,0.0,0.0,6.6,36.4
FL1371,AI943,2023-07-12,7,Wednesday,0,Air India,A320,GAU,LKO,800,13,91,180,152.0,84.7,9.0,9.0,2,3,0.0,0.0,0.0,30.6,93.0
FL0756,6E155,2023-01-01,1,Sunday,1,IndiGo,B737,VTZ,DEL,1320,6,133,162,125.0,77.4,1.0,,2,9,6.1,0.0,0.0,12.7,36.7
FL0085,SG304,2023-12-04,12,Monday,0,SpiceJet,B777,BLR,BOM,980,21,117,342,241.0,70.6,,3.0,7,9,0.0,0.0,0.0,41.6,72.7
FL1195,6E203,2023-06-10,6,Saturday,1,IndiGo,A320,PAT,ATQ,1928,7,182,180,130.0,72.4,4.0,2.0,2,2,4.6,0.0,0.0,9.5,37.4
FL1374,UK951,2023-10-19,10,Thursday,0,Vistara,B777,CCU,PAT,531,12,56,342,296.0,86.6,1.0,6.0,5,2,0.0,17.0,0.0,19.7,27.6
FL1019,S5807,2023-04-04,4,Tuesday,0,StarAir,B787,PAT,JAI,1472,8,142,296,250.0,84.7,3.0,8.0,2,4,,0.0,0.0,13.5,67.5
FL0035,SG270,2023-07-09,7,Sunday,1,SpiceJet,A321,DEL,HYD,1253,15,124,220,164.0,74.7,5.0,4.0,9,6,0.0,0.0,0.0,19.6,52.9
FL0506,6E586,2023-06-27,6,Tuesday,0,IndiGo,A320,BOM,BHO,978,18,102,180,163.0,90.7,1.0,7.0,9,2,19.7,0.0,1.7,22.7,69.1
FL0466,SG284,2023-03-27,3,Monday,0,SpiceJet,ATR72,ATQ,LKO,1458,6,149,70,46.0,66.5,3.0,2.0,2,3,0.0,0.0,0.0,3.5,16.5
FL1352,G8361,2023-12-08,12,Friday,0,GoFirst,A320,AMD,MAA,1793,10,167,180,151.0,84.0,6.0,6.0,4,6,2.1,0.0,0.0,23.5,51.7
FL0795,AI949,2023-10-13,10,Friday,0,Air India,B737,VTZ,BOM,1713,21,148,162,122.0,75.6,2.0,1.0,2,9,0.0,0.0,0.0,6.3,31.0
FL1033,6E364,2023-11-16,11,Thursday,0,IndiGo,B737,BHO,BOM,713,18,87,162,122.0,75.4,3.0,2.0,2,9,,29.9,0.0,41.0,57.2
FL1048,6E434,2023-03-03,3,Friday,0,IndiGo,A321,LKO,IXC,1533,11,128,220,195.0,88.8,4.0,2.0,3,2,6.0,0.0,0.0,11.3,24.5
FL0491,SG753,2023-08-11,8,Friday,0,SpiceJet,B737,VTZ,ATQ,708,11,72,162,138.0,85.4,6.0,9.0,2,2,0.0,0.0,0.0,18.4,92.0
FL1042,G8135,2023-10-18,10,Wednesday,0,GoFirst,B737,GOI,DEL,1600,6,126,162,162.0,100.0,1.0,4.0,3,9,6.6,0.0,0.0,17.1,58.3
FL0234,6E812,2023-04-07,4,Friday,0,IndiGo,A320,JAI,CCU,2000,8,181,180,141.0,78.8,2.0,1.0,4,5,1.6,0.0,0.0,0.0,3.8
FL0901,6E143,2023-10-01,10,Sunday,1,IndiGo,CRJ-900,BOM,LKO,1100,7,100,90,73.0,82.1,3.0,2.0,9,3,,15.8,0.0,40.8,31.6
FL1241,6E495,2023-12-25,12,Monday,0,IndiGo,B737,DEL,COK,1900,8,169,162,109.0,67.9,8.0,4.0,9,4,24.8,25.9,0.0,91.8,49.7
FL0151,SG797,2023-02-05,2,Sunday,1,SpiceJet,A321,COK,GOI,1688,13,173,220,179.0,81.4,2.0,1.0,4,3,,0.0,0.0,3.8,11.5
FL1418,6E280,2023-05-11,5,Thursday,0,IndiGo,B777,BLR,SXR,671,14,87,342,281.0,82.2,3.0,1.0,7,2,10.8,0.0,0.0,26.7,28.3
FL0573,6E941,2023-10-11,10,Wednesday,0,IndiGo,B737,HYD,BOM,620,11,64,162,129.0,79.9,2.0,2.0,6,9,3.3,0.0,0.0,11.0,21.5
FL0039,BZ973,2023-02-24,2,Friday,0,Blue Dart,B787,JAI,BOM,960,22,89,296,175.0,,5.0,2.0,4,9,7.0,0.0,0.0,15.1,34.7
FL0018,AI214,2023-11-05,11,Sunday,1,Air India,B787,HYD,IXB,1837,14,170,296,255.0,86.2,2.0,2.0,6,2,7.6,0.0,0.0,8.2,47.4
FL1423,6E742,2023-12-20,12,Wednesday,0,IndiGo,B737,MAA,AMD,1877,15,147,162,134.0,83.3,3.0,,6,4,4.0,26.6,0.0,35.3,14.6
FL0897,I5295,2023-04-21,4,Friday,0,AirAsia India,A321,COK,CCU,1435,7,138,220,179.0,81.6,4.0,1.0,4,5,5.6,0.0,0.0,8.2,38.0
FL1049,G8239,2023-05-12,5,Friday,0,GoFirst,A321,BOM,COK,1200,15,130,220,187.0,85.0,1.0,1.0,9,4,0.0,0.0,0.0,5.8,15.6
FL0256,UK948,2023-10-25,10,Wednesday,0,Vistara,A321,IXC,ATQ,1692,22,156,220,198.0,90.2,1.0,4.0,2,2,,0.0,0.0,1.2,18.1
FL0278,I5676,2023-02-23,2,Thursday,0,AirAsia India,A321,JAI,GAU,1996,8,184,220,143.0,65.1,5.0,6.0,4,2,5.9,0.0,0.0,15.6,47.7
FL0780,6E919,2023-09-12,9,Tuesday,0,IndiGo,A320,MAA,PNQ,1636,7,150,180,152.0,84.8,9.0,10.0,6,4,,58.5,0.0,111.4,112.5
FL0356,G8776,2023-02-23,2,Thursday,0,GoFirst,A320,LKO,IXB,1068,22,97,180,126.0,,1.0,1.0,3,2,0.4,0.0,0.0,0.2,12.4
FL0647,SG717,2023-11-13,11,Monday,0,SpiceJet,,SXR,HYD,490,7,50,180,147.0,82.2,1.0,8.0,2,6,12.2,0.0,0.0,22.4,96.4
FL0385,6E433,2023-11-17,11,Friday,0,IndiGo,A321,IXB,HYD,1937,8,184,220,168.0,76.5,3.0,4.0,2,6,6.9,0.0,0.0,7.9,21.1
FL0576,AI610,2023-02-21,2,Tuesday,0,Air India,B737,IXC,ATQ,1648,9,172,162,126.0,77.9,1.0,3.0,2,2,0.7,0.0,0.0,0.0,31.5
FL1411,AI757,2023-08-05,8,Saturday,1,Air India,ATR72,MAA,GOI,572,14,66,70,47.0,67.4,2.0,5.0,6,3,0.3,0.0,0.0,12.2,39.0
FL1429,SG942,2023-01-17,1,Tuesday,0,SpiceJet,B737,GOI,PNQ,1701,7,170,162,154.0,95.3,,4.0,3,4,0.0,0.0,0.0,5.1,61.8
FL1084,I5625,2023-02-07,2,Tuesday,0,AirAsia India,A319,VTZ,CCU,1189,22,120,144,118.0,82.1,2.0,2.0,2,5,0.4,0.0,0.0,0.0,23.5
FL0946,6E235,2023-07-17,7,Monday,0,IndiGo,B737,DEL,JAI,260,7,45,162,127.0,78.4,5.0,3.0,9,4,15.9,0.0,0.0,22.6,29.3
FL0125,I5470,2023-08-15,8,Tuesday,0,AirAsia India,B737,DEL,IXB,1246,6,117,162,138.0,85.3,,3.0,9,2,2.1,0.0,0.0,2.1,25.9
FL0962,AI157,2023-08-17,8,Thursday,0,Air India,ATR72,PAT,COK,1304,9,116,70,58.0,83.7,9.0,7.0,2,4,5.9,20.1,0.0,52.5,82.7
FL0298,AI616,2023-06-10,6,Saturday,1,Air India,A321,GAU,SXR,1311,10,119,220,154.0,70.2,6.0,6.0,2,2,0.0,0.0,0.0,30.3,62.4
FL1243,I5232,2023-10-15,10,Sunday,1,AirAsia India,B787,CCU,LKO,1141,19,110,296,277.0,93.7,5.0,6.0,5,3,3.9,0.0,0.0,19.1,43.7
FL1026,AI628,2023-05-17,5,Wednesday,0,Air India,A321,GAU,CCU,400,13,65,220,162.0,73.7,3.0,3.0,2,5,7.3,0.0,0.0,12.9,37.5
FL1386,6E229,2023-08-15,8,Tuesday,0,IndiGo,B737,PAT,MAA,524,20,69,162,134.0,83.0,10.0,8.0,2,6,13.5,0.0,0.0,48.2,71.6
FL0524,I5402,2023-02-04,2,Saturday,1,AirAsia India,B737,JAI,MAA,1777,13,167,162,128.0,79.0,4.0,1.0,4,6,1.2,18.8,0.0,19.2,36.0
FL0425,UK981,2023-11-04,11,Saturday,1,Vistara,A320,DEL,PAT,1000,7,99,180,122.0,67.8,3.0,5.0,9,2,0.0,0.0,0.0,4.5,10.3
